no,name,gubun,do,sigungu,address,주요시설 일반야영장,주요시설 자동차야영장,주요시설 글램핑,주요시설 카라반,주요시설 개인 카라반,주요시설 덤프스테이션,사이트 크기1 가로,사이트 크기2 가로,사이트 크기3 가로,사이트 크기1 세로,사이트 크기2 세로,사이트 크기3 세로,사이트 크기1 수량,사이트 크기2 수량,사이트 크기3 수량,인허가일자,화로대,부대시설,주변이용가능시설,소화기 개수,방화수 개수,방화사 개수,화재감지기 개수,테마환경,캠핑장비대여,반려동물출입,longitude,latitude
2882,벨하우스 관광농원,민간,경기도,남양주시,경기 남양주시 수동면 지둔로445번길 98,0,52,9,0,0,,0,0,0,0,0,0,0,0,0,2021.1.15,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설,마트_편의점",계곡 물놀이,0,0,0,0,여름물놀이,,불가능,127.297191385763,37.7275960435335
2883,탄도호캠핑장,민간,경기도,화성시,경기 화성시 송산면 송산서로420번길 102-20,0,23,0,0,0,,0,0,0,0,0,0,23,0,0,2021.1.18,개별,"전기,무선인터넷,장작판매,온수,운동시설",,0,0,0,0,일몰명소,,불가능,126.667377700146,37.2095117892638
2884,파인트리캠핑장,민간,강원도,정선군,강원 정선군 남면 광락로 349-30,0,70,0,0,0,,0,0,0,0,0,0,0,0,0,2021.1.20,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장",계곡 물놀이,0,0,0,0,여름물놀이,,가능(소형견),128.693720520755,37.3161381592256
2885,광산구 국민여가 친환경 오토캠핑장,지자체,광주광역시,광산구,광주 광산구 탑동길 345 (지산동),0,0,0,28,0,,0,0,0,0,0,0,0,0,0,2021.1.20,개별,"전기,장작판매,온수,놀이터,운동장,운동시설,마트_편의점",산책로,28,0,0,28,걷기길,,가능,126.73038204186,35.1953233927009
2886,도둑골 신규,민간,경상남도,하동군,경남 하동군 옥종면 호계천로 202,32,0,0,0,0,,0,0,0,0,0,0,32,0,0,2022.11.23,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설,마트_편의점","계곡 물놀이,산책로",20,0,0,0,여름물놀이,,가능,127.85823562211,35.195029521006
2887,무릉관광농원,민간,경상북도,경주시,경북 경주시 강동면 호국로 3150-56,0,25,0,0,0,,0,0,0,0,0,0,22,3,0,2021.1.21,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설","계곡 물놀이,산책로,어린이놀이시설",15,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소,걷기길",,가능,129.246596320581,35.9853686522406
2888,솔밭캠핑장,민간,경상북도,포항시,경북 포항시 북구 송라면 해안로 2952,10,0,0,0,0,,8_5,3,0,6_5,6,0,4,6,0,2021.1.22,개별,"전기,무선인터넷,온수,물놀이장","산책로,낚시,해수욕",5,0,0,0,"수상레저,낚시,여름물놀이",,불가능,129.377809030531,36.2423933267371
2889,포시즌오토캠핑장,민간,충청남도,예산군,충남 예산군 덕산면 온천단지3로 10-17,7,0,0,0,0,,0,0,0,0,0,0,7,0,0,2021.1.22,개별,"전기,무선인터넷,장작판매,온수,운동시설",산책로,7,0,0,0,걷기길,,가능(소형견),126.658979063851,36.6950928959046
2890,바다야 놀자,민간,충청남도,보령시,충청남도 보령시 천북면 학성리 242-24,0,7,0,0,0,,0,0,0,0,0,0,6,1,0,2021.1.22,개별,"전기,무선인터넷,온수,물놀이장,놀이터","산책로,수상레저,낚시,해수욕",7,0,0,0,"일몰명소,수상레저,여름물놀이",,가능,126.497050121316,36.4356881992386
2891,평창하늘캠핑장,민간,강원도,평창군,강원특별자치도 평창군 봉평면 흥정계곡4길 71-8,0,22,0,0,0,0.0,4,0,0,6,0,0,20,0,0,2021.1.22,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능(소형견),128.31559890863,37.6510309261089
2892,남작골 농촌체험휴양마을 야영장,민간,경상북도,성주군,경북 성주군 수륜면 보월로 8-23,20,0,0,0,0,,0,0,0,0,0,0,20,0,0,2021.1.25,개별,"전기,무선인터넷,온수,트렘폴린,물놀이장,놀이터,운동장,운동시설,마트_편의점","계곡 물놀이,산책로,어린이놀이시설",20,0,0,0,여름물놀이,,가능,128.270496767448,35.8038162071122
2893,우니메이카 고령점,민간,경상북도,고령군,경북 고령군 덕곡면 백리로 391-16,0,8,0,0,0,,0,0,0,0,0,0,5,3,0,2021.2.22,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설","계곡 물놀이,산책로",8,1,0,0,여름물놀이,릴선,가능,128.194487395439,35.8124628289091
2894,수입리캠핑장,민간,경기도,양평군,경기 양평군 서종면 화서로246번길 22-6,8,9,0,0,0,,0,0,0,0,0,0,3,6,0,2021.2.9,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,2,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소",,가능,127.399049247742,37.6402855582805
2895,슬로우위켄드,민간,전라남도,장성군,전남 장성군 황룡면 구대해길 3-12,3,0,10,4,0,,0,0,0,0,0,0,0,0,0,2021.2.8,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,산책로,운동시설","산책로,운동장,낚시,강/물놀이",14,1,1,14,"일몰명소,여름물놀이,가을단풍명소,겨울눈꽃명소",화로대,가능,126.751802005767,35.2636471704671
2896,보개산 야영장,민간,경기도,연천군,경기 연천군 신서면 동내로 980,0,6,0,0,0,,0,0,0,0,0,0,0,0,0,2021.2.3,개별,"전기,운동시설",계곡 물놀이,0,0,0,0,여름물놀이,,가능,127.136082640994,38.1293579171388
2897,마음껏 남해,지자체,경상남도,남해군,경남 남해군 창선면 연곡로 13,0,18,0,0,0,0.0,0,0,0,0,0,0,18,0,0,2023.4.7,개별,"전기,무선인터넷,온수,물놀이장,놀이터,마트_편의점","수상레저,낚시,해수욕",20,0,0,0,여름물놀이,,가능,128.040732778862,34.8702017739126
2898,바람숲야영장,민간,대구광역시,동구,대구 동구 팔공로230길 103 (진인동),0,7,0,0,0,,0,0,0,0,0,0,7,0,0,2021.2.8,개별,"전기,장작판매,온수,놀이터,운동시설","계곡 물놀이,산책로",4,0,0,0,"여름물놀이,걷기길",,가능(소형견),128.713254697034,35.9503920458064
2899,별바라기 캠핑 펜션,민간,충청남도,논산시,충남 논산시 벌곡면 수락로 669-54,0,38,0,0,0,,0,0,0,0,0,0,12,26,0,2021.2.10,개별,"전기,장작판매,온수,트렘폴린,놀이터,운동시설","계곡 물놀이,산책로",20,0,0,0,걷기길,,가능,127.291442458105,36.1971827203994
2900,산정호수 돌고래 캠핑장,민간,경기도,포천시,경기 포천시 영북면 산정호수로 510-1,0,43,0,0,0,,0,0,0,0,0,0,12,0,0,2021.2.10,개별,"전기,무선인터넷,장작판매,트렘폴린,물놀이장,운동시설",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능(소형견),127.318473084633,38.0592740415755
2901,채움카라반리조트,민간,경기도,가평군,경기도 가평군 조종면 운악리 542-14 ,0,0,0,39,0,,0,0,0,0,0,0,0,0,0,2021.2.10,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능,127.353078162701,37.8884476432738
2902,숲내음카라반캠핑장,민간,전라북도,완주군,전북 완주군 상관면 죽림편백길 143-5,0,0,2,3,0,,0,0,0,0,0,0,0,0,0,2021.2.11,개별,"전기,무선인터넷,온수,트렘폴린,놀이터,운동시설",산책로,5,0,0,5,"여름물놀이,걷기길",,불가능,127.208030111768,35.7419120307904
2903,백제캠핑장,민간,전라북도,익산시,전북 익산시 금마면 도천길 131-20,0,46,0,0,0,,8,8,0,8,16,0,28,18,0,2021.2.12,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트_편의점","산책로,수영장,농어촌체험시설,어린이놀이시설",23,0,0,0,걷기길,,가능(소형견),127.051549061431,36.0125014478381
2904,갈천힐링캠프,민간,강원도,양양군,강원 양양군 서면 구룡령로 1103-45,0,15,0,0,0,,0,0,0,0,0,0,15,0,0,2021.2.15,개별,"전기,무선인터넷,온수",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능,128.505343873329,37.9070316895317
2905,쭌카라반 캠핑장,민간,강원도,고성군,강원 고성군 토성면 화원길 13,0,12,0,8,0,,0,0,0,0,0,0,0,0,0,2021.2.17,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",해수욕,0,0,0,0,,,가능,128.546648703556,38.2845544393156
2906,포게더 카라반 지조개발,민간,경상남도,거제시,경남 거제시 사등면 덕호해안길 147-1,0,0,0,18,0,,0,0,0,0,0,0,0,0,0,2021.2.17,개별,"전기,무선인터넷,온수,물놀이장,놀이터,운동시설","산책로,수상레저,낚시,해수욕",18,0,0,18,"일출명소,수상레저,낚시,액티비티,여름물놀이",,불가능,128.47277896861,34.8729838384727
2907,매물도야영장,민간,경상남도,통영시,경남 통영시 한산면 당금길 50-9,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.2.24,개별,"산책로,마트_편의점","산책로,낚시",6,0,0,0,"일출명소,일몰명소,낚시,봄꽃여행,걷기길",,불가능,128.576480081038,34.6472024301104
2908,신화스위트리호스텔,,인천광역시,중구,인천 중구 왕산로 70 (을왕동),0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.2.24,개별,,,0,0,0,0,,,불가능,126.366839353102,37.4633684446005
2909,블루문 오토캠핑,민간,세종특별자치시,연서면,세종특별자치시 연서면 기와말1길 20,0,17,0,12,0,,0,0,0,0,0,0,11,6,0,2021.2.25,개별,"전기,무선인터넷,온수,트렘폴린,물놀이장,운동시설,마트_편의점",산책로,20,0,0,12,"액티비티,여름물놀이",,가능,127.249840400054,36.5585964473542
2910,글램핑로망,민간,대구광역시,달성군,대구 달성군 옥포읍 옥포로111길 85-6,0,0,8,0,0,,0,0,0,0,0,0,0,0,0,2021.3.31,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설","계곡 물놀이,산책로",8,0,0,8,"가을단풍명소,걷기길",,가능,128.494999014155,35.7413410377602
2911,(주)젠하이더웨이 트로컬하이드어웨이,민간,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 형제해안로 284,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.3.2,개별,,,0,0,0,0,,,불가능,126.291276107974,33.2092381394588
2912,주전패밀리캠핑장,민간,울산광역시,동구,울산 동구 주전해안길 300 (주전동),53,0,0,0,0,,0,0,0,0,0,0,1,1,1,2021.3.3,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설","산책로,수상레저,낚시,해수욕",30,0,0,0,"일출명소,수상레저,낚시,여름물놀이",,가능,129.455248087822,35.5517652286522
2913,안림딸기마을 캠핑장,민간,경상북도,고령군,경북 고령군 쌍림면 안림천길 19-6,0,50,0,0,0,,0,0,0,0,0,0,50,0,0,2021.3.8,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동시설,마트_편의점","계곡 물놀이,산책로,낚시",25,0,0,0,"여름물놀이,가을단풍명소,걷기길",,가능(소형견),128.259712465205,35.6924394950039
2914,보문카라반파크,민간,경상북도,경주시,경북 경주시 경감로 466-311 (천군동),3,0,0,16,0,,9,0,0,6_5,0,0,3,0,0,2021.3.8,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트_편의점",산책로,19,0,0,17,"여름물놀이,가을단풍명소",,불가능,129.270512444204,35.8144438151709
2915,와룡천 캠핑장,지자체,강원도,영월군,강원 영월군 남면 송정길 53,0,35,0,0,0,,0,0,0,0,0,0,0,0,0,2021.3.9,개별,"무선인터넷,장작판매,온수,운동시설",어린이놀이시설,0,0,0,0,여름물놀이,,가능,128.411429372934,37.1895840132711
2916,돌담 캠핑&가든,민간,인천광역시,강화군,인천 강화군 삼산면 삼산북로 397-1,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,2021.3.10,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",,0,0,0,0,,,가능(소형견),126.328232753399,37.70120264224
2917,케이블카파크랜드 오토캠핑장,지자체,경상남도,통영시,경남 통영시 발개로 172-24 (도남동),21,0,0,0,0,0.0,0,0,0,0,0,0,21,0,0,2021.3.12,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설","계곡 물놀이,산책로,수상레저,낚시,해수욕,수영장,농어촌체험시설,어린이놀이시설",25,0,0,0,"일출명소,일몰명소,수상레저,낚시,가을단풍명소,걷기길",,불가능,128.422632407063,34.823594441379
2918,네이스트 프라이빗 음성,민간,충청북도,음성군,충북 음성군 원남면 덕생로 167-15,14,0,6,0,0,,0,0,0,0,0,0,14,0,0,2021.3.12,개별,"전기,무선인터넷,장작판매,온수","계곡 물놀이,산책로,어린이놀이시설",15,0,0,0,걷기길,,가능,127.598136661815,36.8943769906565
2919,호수위의하루,민간,충청북도,충주시,충북 충주시 중앙탑면 반천안길 63,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,2021.3.12,개별,"전기,무선인터넷,온수","산책로,어린이놀이시설",2,0,0,2,"일몰명소,걷기길",,가능,127.856738555155,37.0386417713528
2920,둥지캠핑장,민간,강원도,화천군,강원 화천군 사내면 돈내미길 183-39,10,0,0,0,0,,4,6,5,6,7,7,8,1,1,2021.3.15,개별,"전기,무선인터넷,장작판매,운동시설",,0,0,0,0,가을단풍명소,,가능(소형견),127.553366099067,38.0708365697176
2921,안면도스쿨버스캠핑장,민간,충청남도,태안군,충남 태안군 안면읍 안면대로 3356-1,0,0,0,14,0,,0,0,0,0,0,0,0,0,0,2021.3.16,개별,"전기,무선인터넷,온수,물놀이장,놀이터,산책로,운동장,운동시설","산책로,수상레저,낚시,해수욕",14,0,0,14,걷기길,,가능,126.360897885886,36.4832811895962
2922,물의나라 캠핑장,민간,경기도,가평군,경기 가평군 조종면 명지산로 475,0,28,0,0,0,,0,0,0,0,0,0,28,0,0,2021.3.16,개별,"전기,무선인터넷,장작판매,온수,트렘폴린",계곡 물놀이,0,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소",,가능(소형견),127.381359351437,37.9110931098015
2923,에코팡팡캠핑장,민간,경상북도,포항시,경북 포항시 북구 죽장면 죽장로 2118-51,0,41,0,0,0,,7,0,0,8,0,0,41,0,0,2021.3.18,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로,수상레저,낚시,해수욕",25,0,0,0,"여름물놀이,가을단풍명소",,불가능,129.231754514772,36.258622052037
2924,아미캠핑장,민간,경기도,연천군,경기 연천군 미산면 청정로918번길 121,0,40,0,0,0,,0,0,0,0,0,0,11,29,0,2021.3.22,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점",,0,0,0,0,봄꽃여행,,가능,126.957530762539,38.0372524028823
2925,일곱식구 캠핑장,민간,전라북도,정읍시,전북 정읍시 칠보면 행단1길 153,0,24,7,0,0,,0,0,0,0,0,0,24,0,0,2021.3.24,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",산책로,20,0,0,7,걷기길,,가능(소형견),127.013521016224,35.586959563073
2926,산머루농원캠핑장,민간,경기도,파주시,경기 파주시 적성면 윗배우니길 441-42,42,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.3.25,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",청소년체험시설,0,0,0,0,,,불가능,126.960863525868,37.9584813052915
2927,산내 명수관광농원,민간,경상북도,경주시,경북 경주시 산내면 장사길 46-17,24,0,0,0,0,,0,0,0,0,0,0,12,5,1,2021.3.28,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설","계곡 물놀이,산책로",12,0,0,0,"여름물놀이,가을단풍명소",,가능,129.050632027561,35.7901625476945
2928,카우보이 캠핑장,민간,강원도,횡성군,강원 횡성군 갑천면 어답산로 135,24,41,0,0,12,,0,0,0,0,0,0,41,0,0,2021.3.29,개별,"전기,무선인터넷,장작판매,물놀이장,운동시설",계곡 물놀이,22,6,1,6,"여름물놀이,가을단풍명소",,가능(소형견),128.040241999001,37.576324548366
2929,평창자연속쉼표캡핑장,민간,강원도,평창군,강원 평창군 봉평면 흥정계곡4길 171-10,0,9,0,0,0,,0,0,0,0,0,0,9,0,0,2021.3.30,개별,"전기,무선인터넷,장작판매,온수",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능,128.308619801293,37.6569206847809
2930,브룩스 캠핑장,민간,경기도,가평군,경기 가평군 가평읍 물안산길 83,0,0,0,4,0,,0,0,0,0,0,0,0,0,0,2021.3.31,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",,0,0,0,0,여름물놀이,,가능,127.524914001361,37.8582374580238
2931,물가솔솔캠핑장,민간,강원도,홍천군,강원 홍천군 내면 을수길 153-6,15,18,0,0,0,,0,0,0,0,0,0,12,6,0,2021.3.12,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,10,0,0,0,"여름물놀이,가을단풍명소",,가능,128.461184981694,37.8172267585974
2932,캠핑소사이어티,민간,경상남도,진주시,경남 진주시 내동면 내축로 523,0,0,30,0,0,,0,0,0,0,0,0,0,0,0,2021.4.6,개별,"전기,무선인터넷,온수,물놀이장,놀이터,산책로,운동시설",산책로,30,0,0,30,"여름물놀이,걷기길",,불가능,128.022660596586,35.12888520306
2933,해마루 캠핑장,민간,강원도,평창군,강원 평창군 봉평면 흥정계곡2길 75,15,15,0,0,2,,0,0,0,0,0,0,7,8,0,2021.3.3,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,운동시설",계곡 물놀이,7,2,2,3,"여름물놀이,가을단풍명소",,가능(소형견),128.330804679604,37.6555102615834
2934,캠프오슬로,민간,강원도,삼척시,강원 삼척시 원덕읍 삼척로 1698,13,0,0,0,0,,0,0,0,0,0,0,6,0,0,2021.4.29,개별,"전기,무선인터넷,장작판매",해수욕,7,0,0,0,일출명소,"릴선,화로대,난방기구",가능(소형견),129.32591952587,37.2640190845867
2935,섬진강별빛야영장,민간,전라남도,광양시,전남 광양시 진월면 사평1길 23,12,0,0,0,0,,0,0,0,0,0,0,12,0,0,2021.4.30,개별,"전기,장작판매,온수,놀이터,산책로,운동장,마트_편의점","산책로,운동장,수영장,청소년체험시설,농어촌체험시설",8,0,0,0,"봄꽃여행,걷기길",,불가능,127.781682994081,35.0112438901046
2936,편안캠핑장,민간,경상북도,경주시,경북 경주시 산내면 단석로 655-10,0,20,0,0,0,,0,0,0,0,0,0,20,0,0,2021.4.30,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,놀이터","계곡 물놀이,산책로,어린이놀이시설",10,0,0,0,걷기길,,가능(소형견),129.040951390399,35.7583602392932
